GEO_ID,Year,Total Population,Median Age,Median HH Income,Total Housing Units,Median Number of Rooms,Median Year Built,Median Gross Rent,Mean HH Size,Percent White,Percent Black,Percent HH with Children,Percent Housing Vacant,geo_12,Number of Public Schools
1500000US170315907002,2017,1557,27.0,32102.0,465,5.0,1939.0,834.0,3.59,0.7328195247270392,0.012202954399486191,0.735593220338983,0.07311827956989247,170315907002,2.0
1500000US170318112004,2017,1094,48.3,53973.0,453,5.2,1957.0,849.0,2.42,0.7376599634369287,0.14351005484460694,0.3695652173913043,0.0,170318112004,0.0
1500000US170318125002,2017,450,31.1,,253,4.8,1939.0,1207.0,1.96,0.82,0.09111111111111111,0.6548672566371682,0.09090909090909091,170318125002,0.0
1500000US170318125003,2017,863,58.2,,557,3.7,1939.0,422.0,1.69,0.5550405561993047,0.3823870220162225,0.4117647058823529,0.08258527827648116,170318125003,0.0
1500000US170318125004,2017,676,40.7,102045.0,268,5.5,1939.0,991.0,2.56,0.7396449704142012,0.16568047337278108,0.4186046511627907,0.022388059701492536,170318125004,0.0
1500000US170318125001,2017,1142,35.9,47788.0,548,4.7,1939.0,920.0,2.26,0.4754816112084063,0.44395796847635727,0.4524714828897338,0.07664233576642336,170318125001,0.0
1500000US170318127003,2017,1392,36.1,41563.0,837,3.8,1939.0,1033.0,1.74,0.6537356321839081,0.2464080459770115,0.48928571428571427,0.0955794504181601,170318127003,0.0
1500000US170318127001,2017,1045,42.3,66917.0,450,4.4,1939.0,1182.0,2.48,0.5454545454545454,0.25263157894736843,0.624390243902439,0.06444444444444444,170318127001,0.0
1500000US170318127002,2017,918,40.3,111696.0,388,5.5,1939.0,1432.0,2.45,0.8006535947712419,0.06971677559912855,0.33852140077821014,0.03350515463917526,170318127002,0.0
1500000US170318140004,2017,941,37.1,48417.0,333,5.8,1939.0,770.0,3.15,0.4357066950053135,0.030818278427205102,0.46956521739130436,0.1021021021021021,170318140004,0.0
1500000US170318140003,2017,1838,27.5,56667.0,426,5.5,1939.0,897.0,4.53,0.47170837867247006,0.06746463547334058,0.7282913165266106,0.046948356807511735,170318140003,0.0
1500000US170318140002,2017,1047,33.0,44050.0,325,5.8,1939.0,916.0,3.46,0.6599808978032474,0.0009551098376313276,0.5487804878048781,0.07384615384615385,170318140002,0.0
1500000US170318140001,2017,1430,36.3,45938.0,379,5.0,1939.0,793.0,3.77,0.5370629370629371,0.0,0.46107784431137727,0.0,170318140001,0.0
1500000US170318150001,2017,1200,34.6,45556.0,364,5.6,1939.0,991.0,3.3,0.45166666666666666,0.07916666666666666,0.4722222222222222,0.0,170318150001,0.0
1500000US170318150003,2017,1628,33.0,53813.0,608,4.7,1943.0,1101.0,3.11,0.6345208845208845,0.1246928746928747,0.572139303482587,0.13980263157894737,170318150003,0.0
1500000US170318150002,2017,1153,36.7,50050.0,331,5.3,1939.0,728.0,3.48,0.6105810928013877,0.019080659150043366,0.33064516129032256,0.0,170318150002,0.0
1500000US170318154001,2017,1388,28.9,81090.0,447,5.5,1940.0,966.0,3.24,0.7168587896253602,0.01729106628242075,0.513986013986014,0.08277404921700224,170318154001,0.0
1500000US170318154004,2017,1045,49.7,50083.0,581,4.4,1951.0,910.0,1.92,0.8899521531100478,0.07464114832535886,0.14227642276422764,0.06540447504302926,170318154004,0.0
1500000US170312514003,2017,1283,43.3,35900.0,556,5.0,1939.0,838.0,2.44,0.026500389711613406,0.9329696024941543,0.4703703703703704,0.0539568345323741,170312514003,0.0
1500000US170312514004,2017,1486,44.1,25957.0,707,4.1,1943.0,714.0,2.16,0.05652759084791386,0.8781965006729475,0.49814126394052044,0.028288543140028287,170312514004,0.0
1500000US170312514002,2017,686,37.2,33661.0,212,5.9,1941.0,1047.0,3.59,0.0,0.9854227405247813,0.3225806451612903,0.09905660377358491,170312514002,1.0
1500000US170312514001,2017,1089,42.8,43137.0,350,4.8,1939.0,848.0,3.51,0.04040404040404041,0.9550045913682277,0.3942857142857143,0.12,170312514001,0.0
1500000US170312608002,2017,1366,27.2,19657.0,545,5.7,1939.0,1130.0,2.89,0.03733528550512445,0.9099560761346999,0.5408163265306123,0.13394495412844037,170312608002,0.0
1500000US170312608001,2017,1315,32.8,31389.0,497,5.6,1939.0,736.0,3.3,0.0,0.9961977186311787,0.6,0.19919517102615694,170312608001,1.0
1500000US170314610001,2017,1533,48.4,14385.0,995,3.2,1953.0,355.0,1.73,0.2648401826484018,0.6470971950424005,0.5823529411764706,0.1728643216080402,170314610001,0.0
1500000US170314803001,2017,684,57.0,27331.0,370,5.5,1943.0,897.0,2.01,0.013157894736842105,0.9692982456140351,0.3387096774193548,0.08378378378378379,170314803001,1.0
1500000US170314803002,2017,475,42.2,34808.0,279,6.2,1941.0,1075.0,2.36,0.01263157894736842,0.9621052631578947,0.22033898305084745,0.2831541218637993,170314803002,0.0
1500000US170310510001,2017,1783,32.7,106310.0,790,5.0,1941.0,1444.0,2.41,0.8553000560852496,0.03925967470555244,0.654054054054054,0.06329113924050633,170310510001,0.0
1500000US170310514002,2017,609,32.1,90000.0,914,4.4,1939.0,1433.0,1.83,0.7931034482758621,0.041050903119868636,0.3838383838383838,0.6367614879649891,170310514002,1.0
1500000US170310514001,2017,1205,34.7,106806.0,495,5.8,1939.0,1455.0,2.65,0.7775933609958506,0.028215767634854772,0.4852459016393443,0.08080808080808081,170310514001,0.0
1500000US170310608001,2017,1468,33.6,83652.0,1185,3.5,1962.0,1369.0,1.41,0.9264305177111717,0.0340599455040872,0.0,0.11983122362869199,170310608001,0.0
1500000US170310626001,2017,2288,33.0,144211.0,982,5.5,1992.0,1554.0,2.4,0.8374125874125874,0.014423076923076924,0.7012195121951219,0.03054989816700611,170310626001,1.0
1500000US170314911003,2017,588,43.7,70781.0,240,6.3,1950.0,,2.66,0.0,0.9591836734693877,0.24025974025974026,0.07916666666666666,170314911003,0.0
1500000US170314911004,2017,1320,55.3,49861.0,448,5.7,1949.0,894.0,3.08,0.09545454545454546,0.8651515151515151,0.3333333333333333,0.22991071428571427,170314911004,1.0
1500000US170314911005,2017,1023,47.9,49453.0,371,6.5,1951.0,1402.0,2.76,0.0,1.0,0.26765799256505574,0.0,170314911005,0.0
1500000US170314913003,2017,564,23.9,34625.0,214,6.3,1939.0,1644.0,4.82,0.0726950354609929,0.8794326241134752,0.5151515151515151,0.4532710280373832,170314913003,0.0
1500000US170314911002,2017,883,35.2,,327,6.0,1939.0,1135.0,3.09,0.028312570781426953,0.9716874292185731,0.6287425149700598,0.12538226299694188,170314911002,0.0
1500000US170314911001,2017,674,46.1,24851.0,239,5.7,1942.0,1508.0,3.11,0.0,1.0,0.1962025316455696,0.09205020920502092,170314911001,0.0
1500000US170314913001,2017,688,24.6,14778.0,280,6.3,1939.0,1284.0,4.1,0.0,1.0,0.5735294117647058,0.4,170314913001,0.0
1500000US170314913004,2017,617,36.9,24464.0,241,5.8,1939.0,1020.0,3.28,0.0,1.0,0.23015873015873015,0.21991701244813278,170314913004,0.0
1500000US170314913002,2017,596,40.8,,252,5.6,1939.0,888.0,3.25,0.04697986577181208,0.9530201342281879,0.1171875,0.3611111111111111,170314913002,0.0
1500000US170310710002,2017,1857,28.4,121898.0,949,4.8,1939.0,1932.0,2.17,0.8971459343026387,0.051696284329563816,0.4125874125874126,0.09905163329820864,170310710002,0.0
1500000US170310710001,2017,2580,19.5,121667.0,186,6.6,1939.0,1688.0,3.13,0.7891472868217054,0.06511627906976744,0.7014925373134329,0.0,170310710001,1.0
1500000US170310901003,2017,745,44.0,131786.0,298,5.4,1955.0,,2.78,0.9073825503355705,0.0,0.24770642201834864,0.10067114093959731,170310901003,0.0
1500000US170318185002,2017,1492,53.5,57583.0,819,5.8,1956.0,,1.98,0.5697050938337802,0.14343163538873996,0.42378048780487804,0.08058608058608059,170318185002,0.0
1500000US170318185003,2017,1814,62.6,79063.0,980,6.0,1987.0,2256.0,1.73,0.8302094818081588,0.08489525909592062,0.20412844036697247,0.0,170318185003,0.0
1500000US170318185001,2017,1205,44.7,89671.0,492,6.4,1957.0,,3.05,0.6282157676348548,0.053112033195020746,0.1972318339100346,0.19715447154471544,170318185001,0.0
1500000US170318187001,2017,681,48.6,111875.0,263,5.9,1961.0,,2.84,0.9926578560939795,0.0,0.2138728323699422,0.08745247148288973,170318187001,0.0
1500000US170318187002,2017,822,39.5,106635.0,283,6.0,1952.0,2110.0,2.9,0.9635036496350365,0.0,0.6820512820512821,0.0,170318187002,0.0
1500000US170318187003,2017,1237,41.2,85197.0,556,6.8,1951.0,,2.72,0.9886822958771221,0.0,0.42492917847025496,0.18165467625899281,170318187003,0.0
1500000US170318187004,2017,803,39.4,71552.0,407,5.2,1954.0,1169.0,2.35,0.7932752179327521,0.0647571606475716,0.48095238095238096,0.17444717444717445,170318187004,0.0
1500000US170312001001,2017,905,29.4,50117.0,299,4.8,1947.0,982.0,3.03,0.3834254143646409,0.2011049723756906,0.4943181818181818,0.0,170312001001,0.0
1500000US170312001003,2017,1647,36.8,38292.0,722,5.1,1939.0,888.0,2.51,0.6338797814207651,0.009107468123861567,0.5054054054054054,0.09002770083102493,170312001003,1.0
1500000US170312001002,2017,1723,36.3,63750.0,406,5.7,1939.0,1168.0,4.24,0.403946604759141,0.020313406848520024,0.4161490683229814,0.0,170312001002,0.0
1500000US170311609001,2017,1571,39.1,80026.0,688,5.7,1939.0,1066.0,2.48,0.856142584341184,0.02673456397199236,0.4946524064171123,0.08284883720930232,170311609001,2.0
1500000US170311609002,2017,899,40.0,82981.0,417,5.3,1939.0,867.0,2.16,0.760845383759733,0.011123470522803115,0.4692737430167598,0.0,170311609002,0.0
1500000US170311709001,2017,1868,41.4,49508.0,669,5.2,1956.0,904.0,2.86,0.7955032119914347,0.06852248394004283,0.33715596330275227,0.02391629297458894,170311709001,0.0
1500000US170315101001,2017,1428,39.3,37009.0,530,5.1,1939.0,743.0,3.15,0.780812324929972,0.0546218487394958,0.49683544303797467,0.1830188679245283,170315101001,0.0
1500000US170315101002,2017,1599,35.6,42873.0,698,5.7,1941.0,769.0,2.83,0.716072545340838,0.20762976860537835,0.46814404432132967,0.19054441260744986,170315101002,1.0
1500000US170312508001,2017,1175,29.9,30938.0,357,5.8,1939.0,918.0,3.66,0.10638297872340426,0.6238297872340426,0.30697674418604654,0.10084033613445378,170312508001,1.0
1500000US170312508002,2017,1240,43.5,39250.0,526,5.8,1939.0,968.0,2.69,0.02338709677419355,0.9048387096774193,0.4319526627218935,0.12357414448669202,170312508002,0.0
1500000US170318273003,2017,1485,36.1,22437.0,636,6.0,1944.0,794.0,3.03,0.19595959595959597,0.6983164983164983,0.4389312977099237,0.22955974842767296,170318273003,0.0
1500000US170318273002,2017,964,27.9,8636.0,619,5.6,1953.0,775.0,2.56,0.03423236514522822,0.8755186721991701,0.3915343915343915,0.3925686591276252,170318273002,0.0
1500000US170318237031,2017,1179,32.5,,349,4.3,1989.0,986.0,3.38,0.9100932994062765,0.0,0.6545454545454545,0.0,170318237031,0.0
1500000US170318273001,2017,449,34.3,,280,3.9,1951.0,390.0,2.38,0.0645879732739421,0.5590200445434298,0.8620689655172413,0.325,170318273001,0.0
1500000US170318285034,2017,1069,44.4,41473.0,427,5.9,1972.0,1213.0,2.85,0.31805425631431244,0.5893358278765201,0.3321678321678322,0.12177985948477751,170318285034,0.0
1500000US170318285031,2017,1407,30.7,38542.0,534,5.5,1988.0,950.0,2.95,0.27860696517412936,0.6851457000710732,0.47249190938511326,0.12172284644194757,170318285031,0.0
1500000US170318285032,2017,1282,26.3,72500.0,503,5.7,1974.0,1230.0,3.68,0.20436817472698907,0.6957878315132605,0.41,0.3081510934393638,170318285032,0.0
1500000US170318285033,2017,1119,31.1,30245.0,468,5.4,1959.0,841.0,2.74,0.2511170688114388,0.7149240393208222,0.6401515151515151,0.12606837606837606,170318285033,0.0
1500000US170316404001,2017,1744,31.3,77865.0,547,6.0,1958.0,944.0,3.19,0.5716743119266054,0.04931192660550459,0.493573264781491,0.0,170316404001,0.0
1500000US170316404002,2017,2130,38.6,79276.0,729,5.7,1962.0,857.0,3.24,0.7732394366197183,0.0,0.42385321100917434,0.09739368998628258,170316404002,1.0
1500000US170316604001,2017,2090,26.4,51538.0,480,5.1,1951.0,784.0,4.73,0.3095693779904306,0.02200956937799043,0.6901041666666666,0.07916666666666666,170316604001,0.0
1500000US170316604003,2017,1062,32.2,48125.0,286,5.7,1941.0,685.0,4.15,0.4406779661016949,0.0,0.48743718592964824,0.1048951048951049,170316604003,0.0
1500000US170316604002,2017,1499,26.3,35742.0,469,5.1,1947.0,669.0,3.59,0.23482321547698465,0.0466977985323549,0.67578125,0.11087420042643924,170316604002,0.0
1500000US170316604004,2017,1668,29.7,65268.0,348,6.4,1953.0,1035.0,5.02,0.5491606714628298,0.0,0.4711864406779661,0.04597701149425287,170316604004,0.0
1500000US170316608001,2017,646,31.2,36875.0,291,5.0,1945.0,925.0,3.09,0.03715170278637771,0.9102167182662538,0.35344827586206895,0.281786941580756,170316608001,0.0
1500000US170316608002,2017,1108,28.9,32321.0,506,5.3,1953.0,956.0,3.14,0.2509025270758123,0.6985559566787004,0.5303030303030303,0.30237154150197626,170316608002,0.0
1500000US170316608003,2017,683,39.3,24318.0,373,4.8,1946.0,897.0,2.28,0.2884333821376281,0.5710102489019033,0.453125,0.19571045576407506,170316608003,0.0
1500000US170316608005,2017,1457,29.7,41429.0,673,4.5,1951.0,750.0,3.2,0.12216884008236102,0.272477693891558,0.5897435897435898,0.3224368499257058,170316608005,0.0
1500000US170316608004,2017,1215,30.9,53750.0,357,4.9,1954.0,912.0,3.75,0.1382716049382716,0.44526748971193414,0.4612546125461255,0.09243697478991597,170316608004,1.0
1500000US170316713002,2017,411,44.4,58500.0,142,5.8,1941.0,,4.03,0.0,1.0,0.44,0.28169014084507044,170316713002,0.0
1500000US170316713003,2017,575,42.4,22361.0,274,5.6,1950.0,880.0,2.61,0.0,0.8504347826086956,0.43243243243243246,0.19708029197080293,170316713003,0.0
1500000US170316713001,2017,1092,32.3,29375.0,389,5.2,1939.0,677.0,3.83,0.0009157509157509158,0.9871794871794872,0.47186147186147187,0.2699228791773779,170316713001,1.0
1500000US170318253023,2017,2279,42.0,91750.0,776,6.8,1969.0,,3.09,0.8630978499341817,0.10530934620447564,0.35125448028673834,0.04896907216494845,170318253023,0.0
1500000US170318253021,2017,2205,44.5,63309.0,874,5.4,1983.0,850.0,2.74,0.7360544217687075,0.10884353741496598,0.4893964110929853,0.08237986270022883,170318253021,0.0
1500000US170318253022,2017,1746,32.0,48098.0,803,4.7,1981.0,1278.0,2.33,0.6941580756013745,0.30584192439862545,0.559610705596107,0.0660024906600249,170318253022,0.0
1500000US170316111001,2017,571,37.2,19167.0,245,4.2,1939.0,673.0,2.86,0.4203152364273205,0.0840630472854641,0.5227272727272727,0.1836734693877551,170316111001,0.0
1500000US170316111003,2017,1211,26.8,26514.0,451,4.7,1939.0,710.0,3.23,0.694467382328654,0.07349298100743187,0.4827586206896552,0.16851441241685144,170316111003,0.0
1500000US170316111002,2017,525,38.2,25093.0,216,4.7,1939.0,585.0,3.09,0.3314285714285714,0.3980952380952381,0.5045045045045045,0.21296296296296297,170316111002,0.0
1500000US170316114002,2017,421,32.3,35189.0,203,4.5,1939.0,715.0,2.42,0.39667458432304037,0.17814726840855108,0.3275862068965517,0.14285714285714285,170316114002,1.0
1500000US170316114003,2017,1179,31.3,27917.0,454,4.3,1945.0,641.0,3.65,0.5682782018659881,0.01102629346904156,0.5978260869565217,0.29515418502202645,170316114003,1.0
1500000US170316114001,2017,1698,26.7,36266.0,568,4.4,1957.0,748.0,3.95,0.6919905771495878,0.0,0.7880434782608695,0.24295774647887325,170316114001,0.0
1500000US170316305001,2017,2068,27.6,47159.0,524,5.1,1948.0,826.0,4.25,0.3534816247582205,0.043036750483559,0.7721179624664879,0.07061068702290077,170316305001,0.0
1500000US170316305003,2017,1438,23.4,43500.0,477,5.0,1948.0,878.0,3.85,0.3803894297635605,0.0,0.7836065573770492,0.22012578616352202,170316305003,1.0
1500000US170316305004,2017,1635,33.9,55284.0,357,4.8,1939.0,769.0,4.57,0.6238532110091743,0.001834862385321101,0.4444444444444444,0.0,170316305004,2.0
1500000US170312411001,2017,2014,30.1,86250.0,806,4.7,1939.0,1366.0,2.87,0.7353525322740815,0.0660377358490566,0.4646153846153846,0.12903225806451613,170312411001,0.0
1500000US170312411002,2017,1890,29.0,72383.0,873,5.0,1939.0,1185.0,2.21,0.582010582010582,0.1433862433862434,0.42738589211618255,0.018327605956471937,170312411002,0.0
1500000US170312420002,2017,1861,30.5,,905,3.6,1939.0,805.0,2.35,0.6340677055346587,0.029016657710908115,0.536036036036036,0.12486187845303867,170312420002,0.0
1500000US170312420001,2017,1881,29.8,120000.0,650,4.6,1995.0,2042.0,2.96,0.6097820308346624,0.11483253588516747,0.16831683168316833,0.021538461538461538,170312420001,1.0
1500000US170312421002,2017,1646,30.2,108889.0,711,4.2,1949.0,1683.0,2.45,0.7600243013365735,0.016403402187120292,0.31316725978647686,0.05485232067510549,170312421002,0.0
1500000US170312421003,2017,1452,32.2,137222.0,668,4.6,1996.0,1282.0,2.17,0.9042699724517906,0.006887052341597796,0.3711340206185567,0.0,170312421003,1.0
1500000US170312421001,2017,705,31.3,105750.0,407,4.1,1984.0,1759.0,2.16,0.7333333333333333,0.015602836879432624,0.3469387755102041,0.19901719901719903,170312421001,0.0
1500000US170318265001,2017,1680,36.5,48409.0,651,5.1,1957.0,956.0,3.07,0.03214285714285714,0.9523809523809523,0.2486910994764398,0.15821812596006143,170318265001,0.0
1500000US170312801002,2017,1557,33.0,136066.0,1010,2.7,1997.0,2331.0,1.56,0.7655748233782916,0.01348747591522158,0.5784313725490197,0.01485148514851485,170312801002,0.0
1500000US170312801001,2017,5010,33.1,127048.0,3836,2.9,2005.0,2196.0,1.56,0.787624750499002,0.038522954091816365,0.24078341013824886,0.1611053180396246,170312801001,0.0
1500000US170318235002,2017,1635,30.9,41667.0,573,5.0,1939.0,953.0,3.11,0.5706422018348624,0.09908256880733946,0.4357682619647355,0.08202443280977312,170318235002,0.0
1500000US170318235004,2017,503,41.6,89444.0,250,6.6,1939.0,1000.0,2.25,0.7236580516898609,0.09343936381709742,0.25925925925925924,0.104,170318235004,0.0
1500000US170318235001,2017,1125,35.2,64141.0,447,5.5,1956.0,915.0,2.94,0.7946666666666666,0.12,0.5223367697594502,0.14317673378076062,170318235001,0.0
1500000US170318235003,2017,1603,41.7,37444.0,667,5.7,1939.0,1036.0,2.63,0.3605739238927012,0.2557704304429195,0.43779904306220097,0.10344827586206896,170318235003,0.0
1500000US170318215001,2017,1833,33.9,31554.0,1017,5.2,1959.0,932.0,2.8,0.019639934533551555,0.9536279323513366,0.48507462686567165,0.3667649950835792,170318215001,0.0
1500000US170318218004,2017,1142,29.7,43618.0,425,4.3,1952.0,949.0,2.69,0.4798598949211909,0.5201401050788091,0.4591439688715953,0.0,170318218004,0.0
1500000US170318218006,2017,857,37.4,53786.0,314,6.5,1944.0,1375.0,2.73,0.8004667444574096,0.052508751458576426,0.4266666666666667,0.0,170318218006,0.0
1500000US170318218001,2017,979,36.0,93594.0,343,6.6,1956.0,,2.83,0.5781409601634321,0.42083758937691523,0.3563218390804598,0.0,170318218001,0.0
1500000US170318218002,2017,956,41.1,70382.0,371,6.2,1954.0,1056.0,2.58,0.7918410041841004,0.16527196652719664,0.4,0.0,170318218002,0.0
1500000US170318218005,2017,860,40.5,89432.0,289,7.8,1955.0,,2.98,0.9104651162790698,0.053488372093023255,0.5829596412556054,0.0,170318218005,0.0
1500000US170318218003,2017,646,33.1,76979.0,219,6.5,1961.0,1349.0,2.95,0.8235294117647058,0.09752321981424149,0.5028571428571429,0.0,170318218003,0.0
1500000US170318234002,2017,1053,29.1,31293.0,558,4.5,1964.0,911.0,2.28,0.3475783475783476,0.3010446343779677,0.6932773109243697,0.17204301075268819,170318234002,0.0
1500000US170318234001,2017,1416,27.2,50500.0,452,5.4,1956.0,780.0,3.45,0.3382768361581921,0.07274011299435028,0.6072507552870091,0.09292035398230089,170318234001,0.0
1500000US170318234004,2017,1778,41.1,58523.0,797,5.2,1966.0,972.0,2.51,0.500562429696288,0.2525309336332958,0.37244897959183676,0.11292346298619825,170318234004,0.0
1500000US170318234003,2017,782,41.2,,336,5.8,1939.0,833.0,2.8,0.5959079283887468,0.24168797953964194,0.3707865168539326,0.16964285714285715,170318234003,0.0
1500000US170318237022,2017,1943,33.9,61089.0,767,4.4,1973.0,1032.0,2.75,0.7951621204323212,0.08131755018013381,0.3271604938271605,0.07953063885267275,170318237022,0.0
1500000US170318237023,2017,1745,48.6,53143.0,793,6.1,1977.0,1020.0,2.32,0.8916905444126074,0.032664756446991405,0.24882629107981222,0.07692307692307693,170318237023,0.0
1500000US170318237021,2017,2104,35.9,51700.0,942,4.4,1974.0,970.0,2.26,0.7732889733840305,0.19249049429657794,0.5504587155963303,0.012738853503184714,170318237021,0.0
1500000US170318209014,2017,651,38.0,57500.0,303,5.3,1963.0,846.0,2.56,0.9293394777265745,0.0,0.4110429447852761,0.1617161716171617,170318209014,0.0
1500000US170318209011,2017,2577,39.0,42443.0,967,5.0,1977.0,990.0,2.75,0.8866899495537447,0.06325184322856034,0.4840255591054313,0.03205791106514995,170318209011,0.0
1500000US170318209012,2017,1463,41.6,50707.0,505,5.0,1967.0,904.0,3.04,0.872863978127136,0.03827751196172249,0.31536388140161725,0.047524752475247525,170318209012,0.0
1500000US170318209013,2017,919,32.1,46167.0,247,5.7,1960.0,,3.86,0.7540805223068553,0.0,0.4253393665158371,0.03643724696356275,170318209013,0.0
1500000US170318220001,2017,808,38.3,50027.0,399,4.7,1953.0,1066.0,2.33,1.0,0.0,0.42613636363636365,0.13032581453634084,170318220001,0.0
1500000US170318220005,2017,1130,35.9,43580.0,490,4.6,1955.0,1138.0,2.7,0.9274336283185841,0.0,0.26022304832713755,0.14489795918367346,170318220005,0.0
1500000US170318220004,2017,841,42.9,49199.0,367,5.6,1955.0,,2.41,0.9988109393579072,0.0,0.5560975609756098,0.05994550408719346,170318220004,0.0
1500000US170318220002,2017,748,42.2,48199.0,299,4.4,1955.0,,2.5,0.8342245989304813,0.0,0.7085427135678392,0.0,170318220002,0.0
1500000US170318220003,2017,817,53.3,34028.0,520,4.4,1954.0,412.0,1.75,0.97796817625459,0.022031823745410038,0.3756906077348066,0.10192307692307692,170318220003,0.0
1500000US170318226011,2017,1601,43.1,68295.0,560,6.2,1956.0,1158.0,2.86,0.910056214865709,0.006246096189881324,0.36255924170616116,0.0,170318226011,0.0
1500000US170318226012,2017,1836,42.7,72625.0,749,5.9,1959.0,950.0,2.62,0.9379084967320261,0.021241830065359478,0.34563106796116505,0.06408544726301736,170318226012,0.0
1500000US170318226013,2017,1232,44.4,83125.0,439,6.4,1975.0,,2.77,0.8652597402597403,0.026785714285714284,0.49032258064516127,0.0,170318226013,0.0
1500000US170318227022,2017,806,32.1,72917.0,346,6.7,1967.0,,2.97,0.988833746898263,0.011166253101736972,0.38317757009345793,0.21676300578034682,170318227022,0.0
1500000US170318227023,2017,609,45.5,57870.0,374,4.5,1973.0,861.0,1.78,0.7454844006568144,0.1986863711001642,0.45454545454545453,0.0855614973262032,170318227023,0.0
1500000US170318227021,2017,2045,44.3,53750.0,933,5.3,1966.0,945.0,2.32,0.6982885085574572,0.16234718826405867,0.2711267605633803,0.05359056806002144,170318227021,0.0
1500000US170318244001,2017,2197,48.2,31875.0,968,5.3,1984.0,842.0,2.18,0.5653163404642695,0.3668639053254438,0.31160896130346233,0.09710743801652892,170318244001,0.0
1500000US170318246025,2017,1116,40.3,39201.0,495,4.4,1974.0,907.0,2.25,0.9274193548387096,0.07258064516129033,0.5991189427312775,0.0,170318246025,0.0
1500000US170318246021,2017,1186,47.3,78750.0,525,6.4,1984.0,,2.48,0.9114671163575042,0.0,0.41002949852507375,0.09333333333333334,170318246021,0.0
1500000US170318246022,2017,1441,41.0,78750.0,516,6.3,1974.0,,2.79,0.9493407356002775,0.0,0.3525835866261398,0.0,170318246022,0.0
1500000US170318246023,2017,1829,44.5,55463.0,852,5.1,1972.0,1108.0,2.61,0.8589393110989612,0.047566976489885185,0.22157996146435452,0.176056338028169,170318246023,0.0
1500000US170318237033,2017,2470,42.9,55250.0,1226,4.4,1980.0,889.0,2.46,0.9927125506072875,0.0072874493927125505,0.320863309352518,0.17944535073409462,170318237033,0.0
1500000US170318237041,2017,1504,39.3,82721.0,469,6.8,1968.0,,3.44,0.9813829787234043,0.018617021276595744,0.3760217983651226,0.07036247334754797,170318237041,0.0
1500000US170318237042,2017,1763,40.6,98977.0,568,6.6,1967.0,,3.26,0.8837209302325582,0.013045944412932501,0.26778242677824265,0.056338028169014086,170318237042,0.0
1500000US170318237043,2017,1039,37.7,85234.0,445,6.1,1967.0,,2.8,0.9903753609239654,0.0,0.46099290780141844,0.1662921348314607,170318237043,0.0
1500000US170318239012,2017,1392,64.3,61164.0,653,5.8,1990.0,1641.0,2.02,0.9403735632183908,0.031609195402298854,0.18858560794044665,0.033690658499234305,170318239012,0.0
1500000US170318239011,2017,2343,49.4,98646.0,947,7.4,1971.0,2065.0,2.73,0.8335467349551856,0.002134016218523261,0.3532110091743119,0.09926082365364308,170318239011,0.0
1500000US170318246012,2017,953,44.5,54861.0,427,6.0,1986.0,1071.0,2.23,0.9307450157397692,0.024134312696747113,0.3951048951048951,0.0,170318246012,0.0
1500000US170318246013,2017,778,42.5,62679.0,290,5.4,1967.0,794.0,2.68,0.9408740359897172,0.0,0.3125,0.0,170318246013,0.0
1500000US170318246011,2017,1256,39.2,86250.0,436,6.6,1957.0,,2.88,0.9156050955414012,0.01910828025477707,0.46,0.0,170318246011,0.0
1500000US170318246014,2017,1833,40.1,80179.0,670,6.1,1967.0,1696.0,2.84,0.9345335515548282,0.006546644844517185,0.4969450101832994,0.03731343283582089,170318246014,0.0
1500000US170318247021,2017,1557,37.6,36452.0,648,5.2,1960.0,864.0,2.68,0.703917790622993,0.17276814386640976,0.5737704918032787,0.10493827160493827,170318247021,0.0
1500000US170318247023,2017,2097,45.5,54643.0,903,6.1,1961.0,1526.0,2.55,0.8373867429661421,0.09489747257987602,0.21006944444444445,0.08970099667774087,170318247023,0.0
1500000US170318247022,2017,2046,34.5,50441.0,715,5.9,1963.0,1341.0,3.14,0.7991202346041055,0.10312805474095797,0.4903581267217631,0.13006993006993006,170318247022,0.0
1500000US170312002003,2017,958,37.8,36971.0,358,5.1,1939.0,944.0,2.83,0.33089770354906056,0.03966597077244259,0.431924882629108,0.05307262569832402,170312002003,0.0
1500000US170312002002,2017,1421,32.8,28808.0,563,5.0,1939.0,1065.0,2.71,0.4250527797325827,0.0,0.5917721518987342,0.06927175843694494,170312002002,1.0
1500000US170312002004,2017,1146,42.1,53854.0,405,5.3,1939.0,1013.0,3.2,0.43455497382198954,0.08115183246073299,0.41237113402061853,0.11851851851851852,170312002004,0.0
1500000US170312002001,2017,1280,33.2,54559.0,394,5.3,1941.0,861.0,3.4,0.44921875,0.03046875,0.14583333333333334,0.04568527918781726,170312002001,0.0
1500000US170318265004,2017,1477,45.3,46389.0,586,6.4,1961.0,1464.0,2.91,0.10968178740690589,0.8794854434664862,0.3989501312335958,0.13310580204778158,170318265004,0.0
1500000US170318265003,2017,2253,24.9,40370.0,581,6.4,1966.0,1427.0,3.93,0.04971149578339991,0.8770528184642699,0.5606694560669456,0.012048192771084338,170318265003,0.0
1500000US170318265002,2017,1098,25.9,28427.0,426,5.7,1958.0,1484.0,3.28,0.07377049180327869,0.9207650273224044,0.5125448028673835,0.21830985915492956,170318265002,0.0
