,index,GEO_ID,Year,crime_count,total_pop,geo_12,crimes_per_capita
9536,9536,1500000US170316504004,2015,102,1895,170316504004,0.05382585751978892
9537,9537,1500000US170316504004,2016,88,1938,170316504004,0.04540763673890609
9538,9538,1500000US170316504004,2017,69,2011,170316504004,0.034311287916459474
9539,9539,1500000US170316504004,2018,68,1650,170316504004,0.041212121212121214
9540,9540,1500000US170316504005,2013,81,1533,170316504005,0.05283757338551859
9541,9541,1500000US170316504005,2014,66,1530,170316504005,0.043137254901960784
9542,9542,1500000US170316504005,2015,65,1771,170316504005,0.03670242800677583
9543,9543,1500000US170316504005,2016,81,1600,170316504005,0.050625
9544,9544,1500000US170316504005,2017,58,1617,170316504005,0.035868893011750155
9545,9545,1500000US170316504005,2018,62,1384,170316504005,0.044797687861271675
9546,9546,1500000US170316505001,2013,85,1169,170316505001,0.07271171941830624
9547,9547,1500000US170316505001,2014,76,1118,170316505001,0.06797853309481217
9548,9548,1500000US170316505001,2015,64,1324,170316505001,0.04833836858006042
9549,9549,1500000US170316505001,2016,73,1374,170316505001,0.05312954876273653
9550,9550,1500000US170316505001,2017,71,1438,170316505001,0.04937413073713491
9551,9551,1500000US170316505001,2018,81,1466,170316505001,0.05525238744884038
9552,9552,1500000US170316505002,2013,48,1473,170316505002,0.032586558044806514
9553,9553,1500000US170316505002,2014,44,1296,170316505002,0.033950617283950615
9554,9554,1500000US170316505002,2015,52,1092,170316505002,0.047619047619047616
9555,9555,1500000US170316505002,2016,51,1090,170316505002,0.046788990825688076
9556,9556,1500000US170316505002,2017,44,1324,170316505002,0.03323262839879154
9557,9557,1500000US170316505002,2018,46,1204,170316505002,0.03820598006644518
9558,9558,1500000US170316505003,2013,585,1514,170316505003,0.38639365918097757
9559,9559,1500000US170316505003,2014,532,1749,170316505003,0.30417381360777584
9560,9560,1500000US170316505003,2015,491,1680,170316505003,0.2922619047619048
9561,9561,1500000US170316505003,2016,421,1826,170316505003,0.23055859802847756
9562,9562,1500000US170316505003,2017,370,1747,170316505003,0.21179164281625643
9563,9563,1500000US170316505003,2018,335,1879,170316505003,0.17828632251197446
9564,9564,1500000US170316603011,2013,345,1917,170316603011,0.17996870109546165
9565,9565,1500000US170316603011,2014,295,1790,170316603011,0.164804469273743
9566,9566,1500000US170316603011,2015,234,1988,170316603011,0.11770623742454728
9567,9567,1500000US170316603011,2016,201,1801,170316603011,0.1116046640755136
9568,9568,1500000US170316603011,2017,194,1537,170316603011,0.1262199089134678
9569,9569,1500000US170316603011,2018,179,1507,170316603011,0.11877903118779032
9570,9570,1500000US170316603021,2013,89,1602,170316603021,0.05555555555555555
9571,9571,1500000US170316603021,2014,73,1597,170316603021,0.045710707576706325
9572,9572,1500000US170316603021,2015,63,1588,170316603021,0.039672544080604534
9573,9573,1500000US170316603021,2016,63,1368,170316603021,0.046052631578947366
9574,9574,1500000US170316603021,2017,63,1299,170316603021,0.04849884526558892
9575,9575,1500000US170316603021,2018,37,1159,170316603021,0.03192407247627265
9576,9576,1500000US170316603022,2013,161,1586,170316603022,0.10151324085750316
9577,9577,1500000US170316603022,2014,162,1657,170316603022,0.09776704888352444
9578,9578,1500000US170316603022,2015,113,1437,170316603022,0.07863604732080724
9579,9579,1500000US170316603022,2016,128,1684,170316603022,0.07600950118764846
9580,9580,1500000US170316603022,2017,147,1518,170316603022,0.09683794466403162
9581,9581,1500000US170316603022,2018,173,1242,170316603022,0.1392914653784219
9582,9582,1500000US170316603023,2013,89,962,170316603023,0.09251559251559252
9583,9583,1500000US170316603023,2014,96,1038,170316603023,0.09248554913294797
9584,9584,1500000US170316603023,2015,79,1290,170316603023,0.06124031007751938
9585,9585,1500000US170316603023,2016,62,1221,170316603023,0.050778050778050775
9586,9586,1500000US170316603023,2017,75,1386,170316603023,0.05411255411255411
9587,9587,1500000US170316603023,2018,66,1429,170316603023,0.04618614415675298
9588,9588,1500000US170316603024,2013,100,1507,170316603024,0.06635700066357
9589,9589,1500000US170316603024,2014,73,1262,170316603024,0.05784469096671949
9590,9590,1500000US170316603024,2015,57,1301,170316603024,0.043812451960030745
9591,9591,1500000US170316603024,2016,65,1129,170316603024,0.05757307351638618
9592,9592,1500000US170316603024,2017,81,1047,170316603024,0.07736389684813753
9593,9593,1500000US170316603024,2018,82,1190,170316603024,0.06890756302521009
9594,9594,1500000US170316604001,2013,89,1111,170316604001,0.08010801080108011
9595,9595,1500000US170316604001,2014,72,1578,170316604001,0.045627376425855515
9596,9596,1500000US170316604001,2015,73,1753,170316604001,0.04164289788933257
9597,9597,1500000US170316604001,2016,89,2019,170316604001,0.04408122833085686
9598,9598,1500000US170316604001,2017,60,2090,170316604001,0.028708133971291867
9599,9599,1500000US170316604001,2018,55,1984,170316604001,0.027721774193548387
9600,9600,1500000US170316604002,2013,154,1814,170316604002,0.08489525909592062
9601,9601,1500000US170316604002,2014,140,1877,170316604002,0.07458710708577518
9602,9602,1500000US170316604002,2015,131,1620,170316604002,0.0808641975308642
9603,9603,1500000US170316604002,2016,137,1669,170316604002,0.08208508088675853
9604,9604,1500000US170316604002,2017,115,1499,170316604002,0.07671781187458306
9605,9605,1500000US170316604002,2018,124,1470,170316604002,0.08435374149659863
9606,9606,1500000US170316604003,2013,83,1180,170316604003,0.07033898305084746
9607,9607,1500000US170316604003,2014,79,959,170316604003,0.08237747653806048
9608,9608,1500000US170316604003,2015,74,1116,170316604003,0.06630824372759857
9609,9609,1500000US170316604003,2016,58,939,170316604003,0.0617678381256656
9610,9610,1500000US170316604003,2017,58,1062,170316604003,0.054613935969868174
9611,9611,1500000US170316604003,2018,54,759,170316604003,0.07114624505928854
9612,9612,1500000US170316604004,2013,68,1442,170316604004,0.047156726768377254
9613,9613,1500000US170316604004,2014,63,1561,170316604004,0.04035874439461883
9614,9614,1500000US170316604004,2015,60,1841,170316604004,0.03259098316132537
9615,9615,1500000US170316604004,2016,54,1831,170316604004,0.02949208083014746
9616,9616,1500000US170316604004,2017,30,1668,170316604004,0.017985611510791366
9617,9617,1500000US170316604004,2018,49,1821,170316604004,0.026908292147171883
9618,9618,1500000US170316605001,2013,173,1305,170316605001,0.13256704980842912
9619,9619,1500000US170316605001,2014,191,1604,170316605001,0.11907730673316708
9620,9620,1500000US170316605001,2015,153,1663,170316605001,0.09200240529164161
9621,9621,1500000US170316605001,2016,194,1196,170316605001,0.16220735785953178
9622,9622,1500000US170316605001,2017,153,1295,170316605001,0.11814671814671815
9623,9623,1500000US170316605001,2018,134,1260,170316605001,0.10634920634920635
9624,9624,1500000US170316605002,2013,103,1634,170316605002,0.06303549571603427
9625,9625,1500000US170316605002,2014,106,1182,170316605002,0.08967851099830795
9626,9626,1500000US170316605002,2015,89,1182,170316605002,0.07529610829103214
9627,9627,1500000US170316605002,2016,75,1195,170316605002,0.06276150627615062
9628,9628,1500000US170316605002,2017,83,1126,170316605002,0.07371225577264653
9629,9629,1500000US170316605002,2018,79,1163,170316605002,0.06792777300085985
9630,9630,1500000US170316605003,2013,72,1035,170316605003,0.06956521739130435
9631,9631,1500000US170316605003,2014,60,1286,170316605003,0.04665629860031104
9632,9632,1500000US170316605003,2015,68,1006,170316605003,0.06759443339960239
9633,9633,1500000US170316605003,2016,67,938,170316605003,0.07142857142857142
9634,9634,1500000US170316605003,2017,39,1181,170316605003,0.03302286198137172
9635,9635,1500000US170316605003,2018,43,989,170316605003,0.043478260869565216
9636,9636,1500000US170316605004,2013,112,1457,170316605004,0.07687028140013727
9637,9637,1500000US170316605004,2014,104,1630,170316605004,0.0638036809815951
9638,9638,1500000US170316605004,2015,97,1495,170316605004,0.06488294314381271
9639,9639,1500000US170316605004,2016,112,1676,170316605004,0.06682577565632458
9640,9640,1500000US170316605004,2017,110,1473,170316605004,0.0746775288526816
9641,9641,1500000US170316605004,2018,75,1308,170316605004,0.05733944954128441
9642,9642,1500000US170316606001,2013,258,917,170316606001,0.2813522355507088
9643,9643,1500000US170316606001,2014,309,1151,170316606001,0.2684622067767159
9644,9644,1500000US170316606001,2015,253,1140,170316606001,0.2219298245614035
9645,9645,1500000US170316606001,2016,229,1060,170316606001,0.2160377358490566
9646,9646,1500000US170316606001,2017,262,910,170316606001,0.2879120879120879
9647,9647,1500000US170316606001,2018,222,1007,170316606001,0.22045680238331677
9648,9648,1500000US170316606002,2013,213,1343,170316606002,0.15860014892032762
9649,9649,1500000US170316606002,2014,177,842,170316606002,0.21021377672209027
9650,9650,1500000US170316606002,2015,145,666,170316606002,0.21771771771771772
9651,9651,1500000US170316606002,2016,136,603,170316606002,0.22553897180762852
9652,9652,1500000US170316606002,2017,135,443,170316606002,0.3047404063205418
9653,9653,1500000US170316606002,2018,124,527,170316606002,0.23529411764705882
9654,9654,1500000US170316606003,2013,215,949,170316606003,0.22655426765015807
9655,9655,1500000US170316606003,2014,171,1189,170316606003,0.1438183347350715
9656,9656,1500000US170316606003,2015,170,1480,170316606003,0.11486486486486487
9657,9657,1500000US170316606003,2016,189,1520,170316606003,0.12434210526315789
9658,9658,1500000US170316606003,2017,156,1410,170316606003,0.11063829787234042
9659,9659,1500000US170316606003,2018,189,1240,170316606003,0.15241935483870966
9660,9660,1500000US170316606004,2013,170,1441,170316606004,0.1179736294240111
9661,9661,1500000US170316606004,2014,171,1457,170316606004,0.11736444749485243
9662,9662,1500000US170316606004,2015,137,1533,170316606004,0.08936725375081539
9663,9663,1500000US170316606004,2016,107,1439,170316606004,0.07435719249478805
9664,9664,1500000US170316606004,2017,120,1450,170316606004,0.08275862068965517
9665,9665,1500000US170316606004,2018,132,1412,170316606004,0.09348441926345609
9666,9666,1500000US170316606005,2013,200,1542,170316606005,0.1297016861219196
9667,9667,1500000US170316606005,2014,194,1525,170316606005,0.12721311475409836
9668,9668,1500000US170316606005,2015,156,1227,170316606005,0.1271393643031785
9669,9669,1500000US170316606005,2016,143,1756,170316606005,0.08143507972665148
9670,9670,1500000US170316606005,2017,136,1670,170316606005,0.081437125748503
9671,9671,1500000US170316606005,2018,158,1659,170316606005,0.09523809523809523
9672,9672,1500000US170316607001,2013,287,1191,170316607001,0.2409739714525609
9673,9673,1500000US170316607001,2014,265,1355,170316607001,0.19557195571955718
9674,9674,1500000US170316607001,2015,221,1397,170316607001,0.15819613457408732
9675,9675,1500000US170316607001,2016,172,1252,170316607001,0.13738019169329074
9676,9676,1500000US170316607001,2017,194,999,170316607001,0.1941941941941942
9677,9677,1500000US170316607001,2018,181,860,170316607001,0.21046511627906977
9678,9678,1500000US170316607002,2013,271,1235,170316607002,0.2194331983805668
9679,9679,1500000US170316607002,2014,229,1322,170316607002,0.17322239031770045
9680,9680,1500000US170316607002,2015,216,1001,170316607002,0.21578421578421578
9681,9681,1500000US170316607002,2016,157,918,170316607002,0.1710239651416122
9682,9682,1500000US170316607002,2017,219,1042,170316607002,0.21017274472168906
9683,9683,1500000US170316607002,2018,174,806,170316607002,0.21588089330024815
9684,9684,1500000US170316608001,2013,188,636,170316608001,0.29559748427672955
9685,9685,1500000US170316608001,2014,143,714,170316608001,0.20028011204481794
9686,9686,1500000US170316608001,2015,137,756,170316608001,0.18121693121693122
9687,9687,1500000US170316608001,2016,115,783,170316608001,0.14687100893997446
9688,9688,1500000US170316608001,2017,153,646,170316608001,0.23684210526315788
9689,9689,1500000US170316608001,2018,148,786,170316608001,0.18829516539440203
9690,9690,1500000US170316608002,2013,122,1781,170316608002,0.06850084222346996
9691,9691,1500000US170316608002,2014,110,1510,170316608002,0.0728476821192053
9692,9692,1500000US170316608002,2015,97,1137,170316608002,0.0853122251539138
9693,9693,1500000US170316608002,2016,95,1059,170316608002,0.08970727101038715
9694,9694,1500000US170316608002,2017,91,1108,170316608002,0.08212996389891697
9695,9695,1500000US170316608002,2018,119,1056,170316608002,0.11268939393939394
9696,9696,1500000US170316608003,2013,176,1480,170316608003,0.11891891891891893
9697,9697,1500000US170316608003,2014,109,1516,170316608003,0.07189973614775726
9698,9698,1500000US170316608003,2015,142,1271,170316608003,0.11172305271439811
9699,9699,1500000US170316608003,2016,119,818,170316608003,0.14547677261613692
9700,9700,1500000US170316608003,2017,135,683,170316608003,0.19765739385065886
9701,9701,1500000US170316608003,2018,139,716,170316608003,0.1941340782122905
9702,9702,1500000US170316608004,2013,108,867,170316608004,0.1245674740484429
9703,9703,1500000US170316608004,2014,107,819,170316608004,0.13064713064713065
9704,9704,1500000US170316608004,2015,103,950,170316608004,0.10842105263157895
9705,9705,1500000US170316608004,2016,103,1115,170316608004,0.09237668161434978
9706,9706,1500000US170316608004,2017,66,1215,170316608004,0.05432098765432099
9707,9707,1500000US170316608004,2018,97,1190,170316608004,0.08151260504201681
9708,9708,1500000US170316608005,2013,151,1821,170316608005,0.0829214717188358
9709,9709,1500000US170316608005,2014,115,1958,170316608005,0.05873340143003064
9710,9710,1500000US170316608005,2015,143,1626,170316608005,0.08794587945879459
9711,9711,1500000US170316608005,2016,142,1516,170316608005,0.09366754617414248
9712,9712,1500000US170316608005,2017,157,1457,170316608005,0.10775566231983527
9713,9713,1500000US170316608005,2018,140,1139,170316608005,0.12291483757682177
9714,9714,1500000US170316609001,2013,212,1755,170316609001,0.1207977207977208
9715,9715,1500000US170316609001,2014,187,1803,170316609001,0.10371602884082086
9716,9716,1500000US170316609001,2015,222,1915,170316609001,0.11592689295039164
9717,9717,1500000US170316609001,2016,186,1633,170316609001,0.11390079608083283
9718,9718,1500000US170316609001,2017,186,1657,170316609001,0.11225105612552806
9719,9719,1500000US170316609001,2018,182,1310,170316609001,0.13893129770992366
9720,9720,1500000US170316609002,2013,261,1364,170316609002,0.19134897360703812
9721,9721,1500000US170316609002,2014,205,1138,170316609002,0.18014059753954306
9722,9722,1500000US170316609002,2015,212,943,170316609002,0.22481442205726404
9723,9723,1500000US170316609002,2016,207,1145,170316609002,0.18078602620087336
9724,9724,1500000US170316609002,2017,242,1313,170316609002,0.1843107387661843
9725,9725,1500000US170316609002,2018,207,1834,170316609002,0.1128680479825518
9726,9726,1500000US170316609003,2013,423,1473,170316609003,0.28716904276985744
9727,9727,1500000US170316609003,2014,381,1416,170316609003,0.2690677966101695
9728,9728,1500000US170316609003,2015,395,1535,170316609003,0.25732899022801303
9729,9729,1500000US170316609003,2016,436,1477,170316609003,0.29519295870006773
9730,9730,1500000US170316609003,2017,378,1677,170316609003,0.22540250447227192
9731,9731,1500000US170316609003,2018,424,1550,170316609003,0.2735483870967742
9732,9732,1500000US170316610001,2013,182,814,170316610001,0.22358722358722358
9733,9733,1500000US170316610001,2014,140,821,170316610001,0.1705237515225335
9734,9734,1500000US170316610001,2015,131,786,170316610001,0.16666666666666666
9735,9735,1500000US170316610001,2016,132,724,170316610001,0.18232044198895028
9736,9736,1500000US170316610001,2017,142,684,170316610001,0.20760233918128654
9737,9737,1500000US170316610001,2018,132,570,170316610001,0.23157894736842105
9738,9738,1500000US170316610002,2013,116,978,170316610002,0.11860940695296524
9739,9739,1500000US170316610002,2014,107,1137,170316610002,0.09410729991204925
9740,9740,1500000US170316610002,2015,102,975,170316610002,0.10461538461538461
9741,9741,1500000US170316610002,2016,77,1038,170316610002,0.07418111753371869
9742,9742,1500000US170316610002,2017,83,935,170316610002,0.08877005347593583
9743,9743,1500000US170316610002,2018,91,834,170316610002,0.1091127098321343
9744,9744,1500000US170316610003,2013,164,840,170316610003,0.19523809523809524
9745,9745,1500000US170316610003,2014,114,735,170316610003,0.15510204081632653
9746,9746,1500000US170316610003,2015,120,650,170316610003,0.18461538461538463
9747,9747,1500000US170316610003,2016,163,653,170316610003,0.24961715160796324
9748,9748,1500000US170316610003,2017,157,738,170316610003,0.2127371273712737
9749,9749,1500000US170316610003,2018,143,915,170316610003,0.15628415300546447
9750,9750,1500000US170316610004,2013,251,1774,170316610004,0.1414881623449831
9751,9751,1500000US170316610004,2014,211,1549,170316610004,0.13621691413815365
9752,9752,1500000US170316610004,2015,216,1470,170316610004,0.1469387755102041
9753,9753,1500000US170316610004,2016,242,1289,170316610004,0.18774243599689683
9754,9754,1500000US170316610004,2017,225,1192,170316610004,0.18875838926174496
9755,9755,1500000US170316610004,2018,205,972,170316610004,0.2109053497942387
9756,9756,1500000US170316610005,2013,130,1245,170316610005,0.10441767068273092
9757,9757,1500000US170316610005,2014,143,1475,170316610005,0.09694915254237288
9758,9758,1500000US170316610005,2015,120,1620,170316610005,0.07407407407407407
9759,9759,1500000US170316610005,2016,175,1424,170316610005,0.12289325842696629
9760,9760,1500000US170316610005,2017,121,1565,170316610005,0.07731629392971245
9761,9761,1500000US170316610005,2018,109,1866,170316610005,0.05841371918542337
9762,9762,1500000US170316611001,2013,86,1234,170316611001,0.06969205834683954
9763,9763,1500000US170316611001,2014,115,1309,170316611001,0.08785332314744079
9764,9764,1500000US170316611001,2015,87,1541,170316611001,0.05645684620376379
9765,9765,1500000US170316611001,2016,118,1373,170316611001,0.08594319009468318
9766,9766,1500000US170316611001,2017,68,1375,170316611001,0.04945454545454545
9767,9767,1500000US170316611001,2018,88,1422,170316611001,0.06188466947960619
9768,9768,1500000US170316611002,2013,64,856,170316611002,0.07476635514018691
9769,9769,1500000US170316611002,2014,69,850,170316611002,0.0811764705882353
9770,9770,1500000US170316611002,2015,68,891,170316611002,0.07631874298540965
9771,9771,1500000US170316611002,2016,100,929,170316611002,0.10764262648008611
9772,9772,1500000US170316611002,2017,62,867,170316611002,0.07151095732410612
9773,9773,1500000US170316611002,2018,44,926,170316611002,0.047516198704103674
9774,9774,1500000US170316611003,2013,81,1150,170316611003,0.07043478260869565
9775,9775,1500000US170316611003,2014,89,1027,170316611003,0.0866601752677702
9776,9776,1500000US170316611003,2015,75,757,170316611003,0.09907529722589167
9777,9777,1500000US170316611003,2016,92,857,170316611003,0.1073512252042007
9778,9778,1500000US170316611003,2017,89,988,170316611003,0.09008097165991903
9779,9779,1500000US170316611003,2018,100,987,170316611003,0.10131712259371833
9780,9780,1500000US170316611004,2013,70,1042,170316611004,0.0671785028790787
9781,9781,1500000US170316611004,2014,70,1249,170316611004,0.05604483586869496
9782,9782,1500000US170316611004,2015,52,1370,170316611004,0.03795620437956204
9783,9783,1500000US170316611004,2016,56,1545,170316611004,0.036245954692556634
9784,9784,1500000US170316611004,2017,42,1642,170316611004,0.025578562728380026
9785,9785,1500000US170316611004,2018,57,1562,170316611004,0.03649167733674776
9786,9786,1500000US170316611005,2013,85,1605,170316611005,0.0529595015576324
9787,9787,1500000US170316611005,2014,58,1594,170316611005,0.03638644918444166
9788,9788,1500000US170316611005,2015,63,1726,170316611005,0.03650057937427578
9789,9789,1500000US170316611005,2016,65,1537,170316611005,0.04229017566688354
9790,9790,1500000US170316611005,2017,54,1672,170316611005,0.03229665071770335
9791,9791,1500000US170316611005,2018,71,1954,170316611005,0.036335721596724664
9792,9792,1500000US170316701001,2013,231,889,170316701001,0.25984251968503935
9793,9793,1500000US170316701001,2014,161,760,170316701001,0.2118421052631579
9794,9794,1500000US170316701001,2015,146,508,170316701001,0.2874015748031496
9795,9795,1500000US170316701001,2016,153,429,170316701001,0.35664335664335667
9796,9796,1500000US170316701001,2017,177,501,170316701001,0.3532934131736527
9797,9797,1500000US170316701001,2018,179,462,170316701001,0.3874458874458874
9798,9798,1500000US170316701002,2013,233,909,170316701002,0.2563256325632563
9799,9799,1500000US170316701002,2014,171,841,170316701002,0.20332936979785968
9800,9800,1500000US170316701002,2015,158,817,170316701002,0.193390452876377
9801,9801,1500000US170316701002,2016,175,763,170316701002,0.22935779816513763
9802,9802,1500000US170316701002,2017,147,568,170316701002,0.25880281690140844
9803,9803,1500000US170316701002,2018,172,482,170316701002,0.35684647302904565
9804,9804,1500000US170316702001,2013,442,1093,170316702001,0.40439158279963405
9805,9805,1500000US170316702001,2014,352,985,170316702001,0.35736040609137054
9806,9806,1500000US170316702001,2015,265,873,170316702001,0.3035509736540664
9807,9807,1500000US170316702001,2016,362,827,170316702001,0.437726723095526
9808,9808,1500000US170316702001,2017,263,953,170316702001,0.2759706190975866
9809,9809,1500000US170316702001,2018,281,884,170316702001,0.3178733031674208
9810,9810,1500000US170316703001,2013,171,448,170316703001,0.38169642857142855
9811,9811,1500000US170316703001,2014,133,511,170316703001,0.2602739726027397
9812,9812,1500000US170316703001,2015,112,371,170316703001,0.3018867924528302
9813,9813,1500000US170316703001,2016,126,326,170316703001,0.38650306748466257
9814,9814,1500000US170316703001,2017,102,370,170316703001,0.2756756756756757
9815,9815,1500000US170316703001,2018,128,338,170316703001,0.378698224852071
9816,9816,1500000US170316703002,2013,222,811,170316703002,0.27373612823674476
9817,9817,1500000US170316703002,2014,146,870,170316703002,0.167816091954023
9818,9818,1500000US170316703002,2015,161,830,170316703002,0.19397590361445782
9819,9819,1500000US170316703002,2016,181,872,170316703002,0.20756880733944955
9820,9820,1500000US170316703002,2017,199,664,170316703002,0.2996987951807229
9821,9821,1500000US170316703002,2018,172,788,170316703002,0.2182741116751269
9822,9822,1500000US170316704001,2013,409,1851,170316704001,0.22096164235548352
9823,9823,1500000US170316704001,2014,310,1858,170316704001,0.1668460710441335
9824,9824,1500000US170316704001,2015,302,1594,170316704001,0.18946047678795483
9825,9825,1500000US170316704001,2016,256,1809,170316704001,0.14151464897733554
9826,9826,1500000US170316704001,2017,239,1680,170316704001,0.14226190476190476
9827,9827,1500000US170316704001,2018,263,1656,170316704001,0.15881642512077296
9828,9828,1500000US170316705001,2013,332,1212,170316705001,0.2739273927392739
9829,9829,1500000US170316705001,2014,271,1040,170316705001,0.2605769230769231
9830,9830,1500000US170316705001,2015,219,1072,170316705001,0.2042910447761194
9831,9831,1500000US170316705001,2016,275,1200,170316705001,0.22916666666666666
9832,9832,1500000US170316705001,2017,255,1143,170316705001,0.2230971128608924
9833,9833,1500000US170316705001,2018,293,1047,170316705001,0.279847182425979
9834,9834,1500000US170316706001,2013,199,1016,170316706001,0.19586614173228348
9835,9835,1500000US170316706001,2014,102,915,170316706001,0.11147540983606558
9836,9836,1500000US170316706001,2015,114,769,170316706001,0.1482444733420026
9837,9837,1500000US170316706001,2016,84,709,170316706001,0.11847672778561354
9838,9838,1500000US170316706001,2017,95,536,170316706001,0.17723880597014927
9839,9839,1500000US170316706001,2018,81,540,170316706001,0.15
9840,9840,1500000US170316706002,2013,208,587,170316706002,0.3543441226575809
9841,9841,1500000US170316706002,2014,126,721,170316706002,0.17475728155339806
9842,9842,1500000US170316706002,2015,117,691,170316706002,0.16931982633863965
9843,9843,1500000US170316706002,2016,129,435,170316706002,0.296551724137931
9844,9844,1500000US170316706002,2017,127,532,170316706002,0.2387218045112782
9845,9845,1500000US170316706002,2018,130,510,170316706002,0.2549019607843137
9846,9846,1500000US170316707001,2013,254,748,170316707001,0.339572192513369
9847,9847,1500000US170316707001,2014,216,835,170316707001,0.25868263473053893
9848,9848,1500000US170316707001,2015,176,830,170316707001,0.21204819277108433
9849,9849,1500000US170316707001,2016,195,685,170316707001,0.2846715328467153
9850,9850,1500000US170316707001,2017,171,687,170316707001,0.24890829694323144
9851,9851,1500000US170316707001,2018,236,718,170316707001,0.3286908077994429
9852,9852,1500000US170316707002,2013,315,735,170316707002,0.42857142857142855
9853,9853,1500000US170316707002,2014,207,712,170316707002,0.2907303370786517
9854,9854,1500000US170316707002,2015,229,535,170316707002,0.4280373831775701
9855,9855,1500000US170316707002,2016,196,445,170316707002,0.4404494382022472
9856,9856,1500000US170316707002,2017,277,453,170316707002,0.6114790286975718
9857,9857,1500000US170316707002,2018,186,354,170316707002,0.5254237288135594
9858,9858,1500000US170316708001,2013,118,565,170316708001,0.2088495575221239
9859,9859,1500000US170316708001,2014,82,472,170316708001,0.17372881355932204
9860,9860,1500000US170316708001,2015,113,467,170316708001,0.24197002141327623
9861,9861,1500000US170316708001,2016,114,433,170316708001,0.2632794457274827
9862,9862,1500000US170316708001,2017,83,375,170316708001,0.22133333333333333
9863,9863,1500000US170316708001,2018,120,331,170316708001,0.36253776435045315
9864,9864,1500000US170316708002,2013,383,1101,170316708002,0.3478655767484105
9865,9865,1500000US170316708002,2014,336,1216,170316708002,0.27631578947368424
9866,9866,1500000US170316708002,2015,280,1295,170316708002,0.21621621621621623
9867,9867,1500000US170316708002,2016,348,1094,170316708002,0.3180987202925046
9868,9868,1500000US170316708002,2017,343,958,170316708002,0.35803757828810023
9869,9869,1500000US170316708002,2018,290,932,170316708002,0.3111587982832618
9870,9870,1500000US170316709001,2013,176,517,170316709001,0.3404255319148936
9871,9871,1500000US170316709001,2014,139,506,170316709001,0.274703557312253
9872,9872,1500000US170316709001,2015,125,466,170316709001,0.26824034334763946
9873,9873,1500000US170316709001,2016,113,494,170316709001,0.22874493927125505
9874,9874,1500000US170316709001,2017,131,508,170316709001,0.2578740157480315
9875,9875,1500000US170316709001,2018,138,577,170316709001,0.2391681109185442
9876,9876,1500000US170316709002,2013,123,923,170316709002,0.13326110509209102
9877,9877,1500000US170316709002,2014,157,990,170316709002,0.15858585858585858
9878,9878,1500000US170316709002,2015,106,1040,170316709002,0.10192307692307692
9879,9879,1500000US170316709002,2016,106,1102,170316709002,0.09618874773139746
9880,9880,1500000US170316709002,2017,119,1209,170316709002,0.09842845326716294
9881,9881,1500000US170316709002,2018,134,880,170316709002,0.15227272727272728
9882,9882,1500000US170316711001,2013,371,1524,170316711001,0.24343832020997375
9883,9883,1500000US170316711001,2014,308,1486,170316711001,0.2072678331090175
9884,9884,1500000US170316711001,2015,321,1449,170316711001,0.22153209109730848
9885,9885,1500000US170316711001,2016,253,1277,170316711001,0.1981205951448708
9886,9886,1500000US170316711001,2017,245,1088,170316711001,0.22518382352941177
9887,9887,1500000US170316711001,2018,272,1044,170316711001,0.26053639846743293
9888,9888,1500000US170316712001,2013,272,507,170316712001,0.5364891518737672
9889,9889,1500000US170316712001,2014,210,488,170316712001,0.430327868852459
9890,9890,1500000US170316712001,2015,219,527,170316712001,0.4155597722960152
9891,9891,1500000US170316712001,2016,238,529,170316712001,0.4499054820415879
9892,9892,1500000US170316712001,2017,252,575,170316712001,0.43826086956521737
9893,9893,1500000US170316712001,2018,223,564,170316712001,0.3953900709219858
9894,9894,1500000US170316712002,2013,174,511,170316712002,0.3405088062622309
9895,9895,1500000US170316712002,2014,159,575,170316712002,0.27652173913043476
9896,9896,1500000US170316712002,2015,157,537,170316712002,0.29236499068901306
9897,9897,1500000US170316712002,2016,133,385,170316712002,0.34545454545454546
9898,9898,1500000US170316712002,2017,104,413,170316712002,0.25181598062953997
9899,9899,1500000US170316712002,2018,112,375,170316712002,0.2986666666666667
9900,9900,1500000US170316713001,2013,315,1354,170316713001,0.2326440177252585
9901,9901,1500000US170316713001,2014,266,1252,170316713001,0.2124600638977636
9902,9902,1500000US170316713001,2015,268,1057,170316713001,0.2535477767265847
9903,9903,1500000US170316713001,2016,204,953,170316713001,0.21406086044071354
9904,9904,1500000US170316713001,2017,204,1092,170316713001,0.18681318681318682
9905,9905,1500000US170316713001,2018,233,918,170316713001,0.25381263616557737
9906,9906,1500000US170316713002,2013,152,677,170316713002,0.22451994091580502
9907,9907,1500000US170316713002,2014,111,550,170316713002,0.2018181818181818
9908,9908,1500000US170316713002,2015,132,442,170316713002,0.2986425339366516
9909,9909,1500000US170316713002,2016,122,423,170316713002,0.28841607565011823
9910,9910,1500000US170316713002,2017,99,411,170316713002,0.24087591240875914
9911,9911,1500000US170316713002,2018,98,440,170316713002,0.22272727272727272
9912,9912,1500000US170316713003,2013,162,308,170316713003,0.525974025974026
9913,9913,1500000US170316713003,2014,166,388,170316713003,0.42783505154639173
9914,9914,1500000US170316713003,2015,149,500,170316713003,0.298
9915,9915,1500000US170316713003,2016,151,602,170316713003,0.25083056478405313
9916,9916,1500000US170316713003,2017,120,575,170316713003,0.20869565217391303
9917,9917,1500000US170316713003,2018,121,547,170316713003,0.22120658135283364
